year,dep_code,population,pet,pea,employed,unemployed,inactive
2016,50,1004633.0,730960.0,517475.2,461376.1,56099.1,214066.6
2016,52,1615767.0,1202553.9,921267.8,850435.4,70832.4,279888.8
2016,54,1424761.0,1042567.0,707745.1,622643.4,85101.7,335562.1
2016,63,529891.0,424914.8,278939.5,239798.9,39140.6,146229.6
2016,66,929046.0,728939.4,479713.4,432972.6,46740.8,249894.8
2016,68,2119954.0,1617263.1,1102315.7,1016055.5,86260.2,516378.4
2016,70,877397.0,624960.0,424115.5,385825.0,38290.5,201456.2
2016,73,1323323.0,1001718.9,697662.7,620510.3,77152.4,304678.8
2016,76,4414569.0,3318888.0,2206666.3,1941824.3,264842.0,1114017.5
2016,81,244206.0,158857.6,101415.0,89674.9,11740.1,57866.5
2016,85,403554.0,275307.3,197923.8,178288.9,19634.9,76952.1
2016,86,334152.0,211536.7,140989.4,125316.2,15673.1,71200.0
2016,88,61358.0,38743.9,25752.2,22888.7,2863.5,13054.7
2016,91,73790.0,45226.9,30153.9,26719.4,3434.5,15185.5
2016,94,44722.0,27338.5,18137.7,16081.7,2055.9,9283.4
2016,95,78796.0,48300.3,32201.6,28534.0,3667.6,16216.8
2016,97,38737.0,23736.4,15832.9,14029.7,1803.2,7972.9
2016,99,102663.0,62919.0,41954.7,37176.5,4778.1,21128.4
2017,5,6296843.0,4851095.3,3095761.4,2747231.1,348530.4,1759259.8
2017,8,2468429.0,1807345.4,1171873.6,1082933.9,88939.6,635968.8
2017,11,7337449.0,5513249.2,3559034.5,3201743.6,357290.9,1954382.2
2017,13,2035711.0,1453048.7,952212.3,894142.8,58069.5,501592.5
2017,15,1207665.0,912909.0,605668.5,560012.5,45656.1,307518.7
2017,17,991363.0,784491.9,475332.6,430972.8,44359.8,309325.9
2017,18,401099.0,272870.2,175713.7,160449.4,15264.3,97145.2
2017,19,1448837.0,1069441.1,702813.2,645094.2,57719.0,367246.2
2017,20,1162415.0,796251.5,511629.8,452123.8,59506.0,285590.3
2017,23,1763053.0,1265040.9,889668.7,816811.4,72857.3,375916.2
2017,25,2773285.0,2131406.0,1496701.9,1362286.8,134415.1,638420.5
2017,27,526888.0,341012.0,221645.6,201290.0,20355.5,119770.5
2017,41,1086654.0,772335.5,475315.0,427890.6,47424.3,297448.2
2017,44,846012.0,545816.0,469393.7,443837.1,25556.7,77391.7
2017,47,1309259.0,907323.9,592840.0,549609.0,43230.9,315260.6
2017,50,1021943.0,747633.1,536624.6,471278.7,65345.8,211670.6
2017,52,1621984.0,1227542.1,950431.8,888534.8,61897.0,279734.2
2017,54,1446748.0,1064411.3,719217.1,631253.6,87963.5,345767.7
2017,63,533966.0,430717.5,278935.5,238989.2,39946.3,152030.0
2017,66,935164.0,735959.3,482454.1,441517.0,40937.2,253827.8
2017,68,2146496.0,1645398.6,1095525.0,1008340.9,87184.1,550273.0
2017,70,888638.0,637298.8,432868.0,393931.0,38937.0,204907.4
2017,73,1326203.0,1010703.0,684009.4,607735.2,76274.3,326816.6
2017,76,4432549.0,3345765.5,2194656.8,1919042.0,275614.9,1151701.8
2017,81,250502.0,162922.6,102492.6,90427.9,12064.7,60400.3
2017,85,411255.0,282465.1,203999.6,183293.5,20706.1,78888.8
2017,86,340750.0,216660.8,144423.0,128260.2,16162.8,72256.3
2017,88,61309.0,38934.4,25838.0,22926.3,2911.8,13085.7
2017,91,75104.0,46332.5,30855.0,27299.8,3555.2,15496.6
2017,94,46250.0,28513.4,18918.6,16737.4,2181.3,9626.1
2017,95,80507.0,49681.1,33091.1,29285.7,3805.4,16616.9
2017,97,39811.0,24532.5,16349.1,14465.6,1883.5,8206.5
2017,99,105059.0,64816.2,43182.2,38209.9,4972.3,21675.5
2018,5,6407102.0,4956320.2,3105970.8,2742307.8,363663.0,1853837.7
2018,8,2535517.0,1868520.0,1201014.5,1108764.8,92249.7,670095.9
2018,11,7412566.0,5593814.7,3575347.3,3213413.0,361934.3,2019270.9
2018,13,2070110.0,1486071.7,976702.1,923229.4,53472.8,510928.4
2018,15,1217376.0,923810.4,609844.8,562939.2,46905.6,314573.6
2018,17,998255.0,793811.8,483034.9,433806.3,49228.6,311266.5
2018,18,401849.0,275532.1,175495.2,158649.6,16845.7,100074.1
2018,19,1464488.0,1086618.0,713457.9,648907.0,64550.9,373940.1
2018,20,1200574.0,826623.2,506923.8,446897.7,60026.1,320654.0
2018,23,1784783.0,1288225.5,921074.6,848800.5,72274.1,368007.2
2018,25,2919060.0,2248748.8,1558886.7,1398121.9,160764.8,694003.9
2018,27,534826.0,347477.0,219839.3,199967.1,19872.2,128044.1
2018,41,1100386.0,783618.3,465781.6,416795.6,48986.0,318431.0
2018,44,880560.0,573661.3,498007.4,478334.6,19672.8,76673.9
2018,47,1341746.0,931975.8,609411.0,560111.3,49299.7,322971.6
2018,50,1039722.0,764505.4,536755.8,472370.8,64385.0,228629.2
2018,52,1630592.0,1234515.6,915797.3,861148.8,54648.5,319315.9
2018,54,1491689.0,1099109.5,723377.7,629778.3,93599.4,376500.0
2018,63,539904.0,436795.8,279770.3,237747.0,42023.4,157229.1
2018,66,943401.0,743854.2,479204.4,439502.9,39701.6,265016.4
2018,68,2184837.0,1683637.5,1109043.2,1009769.2,99274.0,576457.0
2018,70,904863.0,652458.6,450263.9,409520.7,40743.2,202626.7
2018,73,1330187.0,1020100.3,675865.3,588098.6,87766.7,344362.6
2018,76,4475886.0,3381039.7,2197751.2,1916810.3,280940.9,1184986.2
2018,81,262174.0,171181.9,105903.1,94096.0,11807.2,65516.8
2018,85,420504.0,291968.5,210269.4,187743.8,22525.6,82055.3
2018,86,348182.0,222754.9,147500.3,131046.2,16454.1,75700.8
2018,88,61280.0,39259.7,25959.1,23045.1,2913.9,13316.8
2018,91,76589.0,47508.8,31574.0,27951.2,3622.7,16021.8
2018,94,48114.0,29768.5,19712.9,17453.8,2259.1,10135.8
2018,95,82767.0,51291.0,34084.0,30230.3,3853.7,17309.6
2018,97,40797.0,25399.8,16875.8,14941.9,1933.9,8557.6
2018,99,107808.0,66917.3,44488.8,39388.9,5099.9,22560.2
2019,5,6550206.0,5085515.5,3170054.2,2778646.0,391408.2,1920471.4
2019,8,2638151.0,1950792.2,1246187.1,1149262.3,96924.8,709084.2
2019,11,7592871.0,5754650.5,3690437.1,3311504.9,378932.2,2077387.5
2019,13,2130512.0,1532361.4,1006016.8,953891.9,52125.0,528753.6
2019,15,1230910.0,933752.3,586517.7,536246.0,50271.7,347316.8
2019,17,1008344.0,802182.8,487535.3,431839.1,55696.2,314539.0
2019,18,406142.0,279553.7,176144.7,154942.4,21202.3,103425.9
2019,19,1478407.0,1102022.5,700227.5,626627.4,73600.1,402240.8
2019,20,1252398.0,864921.1,529808.4,460034.6,69773.9,336712.5
2019,23,1808439.0,1314386.1,933133.5,836896.2,96237.2,382786.1
2019,25,3085522.0,2376742.0,1619434.7,1419446.3,199988.4,763161.0
2019,27,539933.0,350672.1,205018.0,183480.8,21537.2,145142.5
2019,41,1111844.0,794430.0,465919.7,418962.7,46957.0,328582.1
2019,44,927506.0,604728.0,506013.6,480733.5,25280.2,101670.7
2019,47,1388832.0,972631.6,622564.2,566896.9,55667.2,352017.6
2019,50,1052125.0,777063.6,524007.0,456476.7,67530.4,253381.6
2019,52,1628981.0,1224683.2,884701.4,823083.9,61617.5,339013.4
2019,54,1565362.0,1150671.4,748195.4,642774.6,105420.8,404789.9
2019,63,547855.0,442227.1,277680.0,232671.7,45008.2,164559.0
2019,66,952511.0,753952.4,477452.4,437373.0,40079.4,276675.9
2019,68,2237587.0,1719275.9,1101727.3,982801.8,118925.4,618127.4
2019,70,928984.0,672810.9,459673.6,410318.6,49355.0,214148.2
2019,73,1335313.0,1026945.3,650150.3,545547.0,104603.3,376446.4
2019,76,4506768.0,3415991.1,2196197.8,1895970.5,300227.3,1220387.1
2019,81,280109.0,183425.1,109562.4,97363.8,12198.6,74810.2
2019,85,428563.0,302205.8,211939.6,187888.1,24051.5,90641.6
2019,86,353759.0,227067.9,149066.2,132189.7,16876.5,78234.1
2019,88,62482.0,39621.3,26316.7,23312.4,3004.2,13391.8
2019,91,77753.0,48214.6,31983.6,28211.6,3772.0,16267.1
2019,94,49473.0,30643.0,20274.0,17889.5,2384.5,10406.7
2019,95,84716.0,52623.1,34982.8,30939.6,4043.2,17704.5
2019,97,42721.0,26306.1,17501.6,15437.0,2064.6,8896.7
2019,99,110599.0,68550.5,45507.7,40145.2,5362.5,23131.4
2020,5,6649401.0,5224424.7,3101463.2,2525007.2,576456.0,2131882.4
2020,8,2693665.0,2016108.6,1183099.8,1032871.3,150228.4,834978.2
2020,11,7732161.0,5846480.4,3561908.1,3020678.5,541229.6,2283319.3
2020,13,2169294.0,1573042.5,967464.9,859496.5,107968.4,606741.2
2020,15,1257289.0,944584.8,518443.8,450937.7,67506.1,426520.3
2020,17,1021435.0,813564.2,475700.9,392215.7,83485.2,339048.5
2020,18,413688.0,285430.3,174517.9,141286.5,33231.4,111360.8
2020,19,1508061.0,1118473.2,663048.4,560342.5,102705.9,456305.8
2020,20,1290919.0,901833.1,495311.4,408903.1,86408.3,408407.7
2020,23,1842585.0,1328538.6,865673.9,732493.5,133180.4,463662.9
2020,25,3147954.0,2500187.4,1647408.8,1332974.6,314434.3,858416.1
2020,27,562387.0,359718.4,173557.3,151755.2,21802.1,186988.1
2020,41,1136911.0,808857.5,442775.9,366754.6,76021.3,367043.3
2020,44,964067.0,609690.7,431062.6,394275.1,36787.5,176580.8
2020,47,1426023.0,1009557.9,579212.5,502579.8,76632.7,432446.0
2020,50,1082032.0,788603.8,491770.7,390079.2,101691.5,297773.3
2020,52,1665454.0,1233294.7,870384.0,793073.9,77310.1,364380.2
2020,54,1617209.0,1198986.9,738173.6,584953.1,153220.4,464230.9
2020,63,553321.0,450101.7,255796.7,196285.4,59511.3,194926.7
2020,66,962779.0,765754.8,446911.1,375855.8,71055.2,319610.5
2020,68,2282208.0,1760385.6,1033173.3,853690.0,179483.2,729596.4
2020,70,950612.0,689351.6,429457.6,363795.0,65662.7,260911.3
2020,73,1354338.0,1040109.4,588748.4,466337.7,122410.6,452650.1
2020,76,4582377.0,3465884.5,2073505.2,1626146.6,447358.6,1395012.3
2020,81,291252.0,187156.9,102104.4,88814.8,13289.6,84972.5
2020,85,443532.0,313822.1,198391.6,168768.2,29623.3,116351.8
2020,86,364883.0,229464.5,142331.3,123219.5,19111.9,87253.9
2020,88,61898.0,38754.4,24532.3,21143.8,3388.4,14141.7
2020,91,80472.0,48658.2,30721.3,26330.5,4390.8,17963.7
2020,94,52006.0,31334.1,19723.0,16900.9,2822.2,11648.9
2020,95,89050.0,53768.5,34002.8,29267.6,4735.2,19825.2
2020,97,43188.0,26261.9,16548.5,14179.7,2368.8,9674.8
2020,99,115196.0,69666.2,44005.7,37719.4,6286.3,25717.6
2021,5,6726219.0,5305349.6,3205084.1,2747206.8,457877.3,2102518.6
2021,8,2741002.0,2067761.9,1295647.7,1111596.6,184051.1,774199.9
2021,11,7823334.0,5982935.9,3740631.1,3270367.4,470263.7,2253198.5
2021,13,2202773.0,1608777.0,1039119.6,906627.5,132492.1,571020.6
2021,15,1271639.0,952700.2,530859.6,465942.4,64917.2,422331.3
2021,17,1028635.0,818082.9,471675.1,410929.2,60745.9,346538.1
2021,18,418267.0,289538.3,172975.8,148805.3,24170.6,116742.2
2021,19,1525284.0,1129895.8,711403.2,619172.3,92230.9,418840.4
2021,20,1322378.0,924333.0,543333.2,452774.3,90558.8,382147.8
2021,23,1864336.0,1341860.4,833474.6,737028.9,96445.7,508223.6
2021,25,3233689.0,2602001.2,1746073.0,1443889.4,302183.6,858302.7
2021,27,573848.0,364326.4,159145.0,139024.6,20120.4,205494.7
2021,41,1151211.0,816214.1,455703.5,397946.3,57757.2,361263.4
2021,44,993081.0,648137.4,469103.2,440767.0,28336.2,181560.1
2021,47,1454154.0,1028333.5,619800.9,547798.4,72002.5,409327.3
2021,50,1098104.0,791554.9,490645.7,410926.0,79719.7,300383.4
2021,52,1678786.0,1247447.2,909618.7,840956.3,68662.4,336966.4
2021,54,1654341.0,1217212.0,750087.1,633367.2,116719.9,467694.7
2021,63,557099.0,454443.0,257490.4,215871.5,41618.9,197387.6
2021,66,968287.0,770527.8,446396.7,384097.6,62299.1,324155.3
2021,68,2312097.0,1786636.6,1058454.8,912847.9,145606.9,729652.6
2021,70,966893.0,701291.4,428189.3,377691.3,50498.0,273310.2
2021,73,1361931.0,1041877.6,577898.3,477068.4,100829.9,464138.0
2021,76,4613764.0,3496342.1,2120491.0,1752966.9,367524.1,1377583.4
2021,81,300637.0,190791.2,103760.1,91432.0,12328.2,87450.3
2021,85,452098.0,318538.7,199276.2,175733.5,23542.8,119197.6
2021,86,371213.0,233311.6,145377.8,127873.1,17504.7,87997.5
2021,88,62159.0,38487.4,24416.4,21400.8,3015.5,14045.9
2021,91,82171.0,49406.3,31269.1,27261.1,4008.0,18143.1
2021,94,53583.0,32147.7,20268.9,17691.2,2577.7,11899.7
2021,95,91717.0,55248.5,35058.1,30704.9,4353.3,20214.9
2021,97,44378.0,26676.1,16889.9,14725.5,2164.5,9800.4
2021,99,118270.0,71116.9,45035.7,39267.2,5768.5,26103.7
2022,5,6787846.0,5421556.8,3454110.3,3102562.1,351548.2,1974778.3
2022,8,2774958.0,2100051.3,1385843.0,1235064.9,150778.1,716541.7
2022,11,7873316.0,6052018.9,3878009.4,3477200.3,400809.0,2174008.7
2022,13,2227184.0,1624015.3,1057679.1,949864.5,107814.6,566295.2
2022,15,1285035.0,962725.0,585830.9,523632.1,62198.8,377360.6
2022,17,1034151.0,828182.9,486871.8,434113.6,52758.2,341766.8
2022,18,421797.0,293604.7,178421.1,153269.1,25152.0,115060.0
2022,19,1541265.0,1145184.8,755358.8,687090.8,68268.1,390608.3
2022,20,1349162.0,943619.6,567635.1,480133.7,87501.4,376752.3
2022,23,1882211.0,1356567.9,849962.0,749009.3,100952.8,506340.9
2022,25,3334637.0,2692841.0,1842909.7,1604827.2,238082.4,855425.3
2022,27,584521.0,371973.7,168224.3,143879.7,24344.6,204006.4
2022,41,1164463.0,826134.9,489445.6,447442.3,42003.4,337130.7
2022,44,1017121.0,667995.0,456547.8,415540.2,41007.6,211192.1
2022,47,1476366.0,1042294.5,646872.4,577232.1,69640.3,395575.6
2022,50,1113810.0,804899.9,518276.1,458568.7,59707.4,287846.1
2022,52,1689002.0,1241860.0,893537.2,827793.2,65744.1,347130.8
2022,54,1678975.0,1229884.4,757440.4,659128.7,98311.7,473216.7
2022,63,559810.0,461423.1,268532.4,232568.3,35964.2,193123.4
2022,66,970138.0,778574.9,461473.5,413001.1,48472.4,317527.7
2022,68,2335238.0,1804214.4,1142396.1,1012507.1,129888.9,662395.8
2022,70,980942.0,714800.6,432879.6,386246.9,46632.7,282616.9
2022,73,1367802.0,1048091.3,611548.0,517663.4,93884.5,437046.9
2022,76,4626064.0,3529485.4,2287051.1,1983458.3,303592.7,1244211.9
2022,81,307628.0,193823.2,105824.6,92369.9,13454.7,87889.8
2022,85,459973.0,322006.1,203117.7,179812.8,23304.9,118858.0
2022,86,377095.0,237150.9,150538.4,132893.2,17645.1,86838.0
2022,88,62255.0,38585.4,24617.9,21663.2,2954.7,13979.6
2022,91,83690.0,50157.3,31869.9,27876.6,3993.3,18322.4
2022,94,55091.0,32896.8,20817.0,18216.7,2600.4,12107.3
2022,95,94625.0,56912.5,36346.3,31970.2,4376.1,20642.2
2022,97,45579.0,27326.4,17371.4,15195.1,2176.2,9981.1
2022,99,120942.0,72587.6,46178.4,40406.8,5771.7,26481.8
2023,5,6848360.0,5529111.5,3601715.9,3271384.9,330331.0,1930942.9
2023,8,2803565.0,2121739.5,1384858.5,1254441.1,130417.4,736509.7
2023,11,7907281.0,6103944.0,3929088.6,3550376.2,378712.3,2179042.1
2023,13,2247283.0,1650524.6,1075927.9,979814.5,96113.4,576351.3
2023,15,1298800.0,970100.8,590437.3,532996.5,57440.7,379806.9
2023,17,1040284.0,836655.9,493080.0,445073.8,48006.2,343740.4
2023,18,425053.0,299957.1,183932.2,157107.2,26824.9,116351.4
2023,19,1558045.0,1164559.4,792214.7,724939.3,67275.4,373646.1
2023,20,1373581.0,960494.6,583933.9,511999.7,71934.2,377419.0
2023,23,1898911.0,1385815.3,887727.5,799606.9,88120.5,499864.2
2023,25,3445327.0,2780562.0,1891315.8,1686053.2,205262.6,892759.3
2023,27,595138.0,375258.4,158940.0,130890.4,28049.6,215827.4
2023,41,1178453.0,838734.8,505029.5,463460.0,41569.5,333458.5
2023,44,1038397.0,677612.1,431548.9,373011.5,58537.4,246290.3
2023,47,1496163.0,1060759.3,663682.5,603445.0,60237.6,398278.3
2023,50,1130085.0,815590.8,530162.2,475837.0,54325.2,285798.5
2023,52,1699570.0,1256174.1,967637.6,901623.5,66014.1,290281.1
2023,54,1696740.0,1236467.8,750523.8,663116.2,87407.5,485709.6
2023,63,563076.0,466753.5,267238.4,231430.5,35808.0,199539.4
2023,66,972304.0,786617.9,470310.7,428474.2,41836.4,316989.3
2023,68,2357127.0,1821228.3,1182043.3,1057427.4,124615.8,639546.5
2023,70,994060.0,721910.9,426177.1,379406.6,46770.4,295690.5
2023,73,1374384.0,1051245.5,612401.7,539511.1,72890.6,438852.9
2023,76,4638029.0,3566917.6,2345140.0,2067902.2,277237.8,1223191.0
2023,81,313097.0,196592.1,104207.5,89060.1,15147.5,92425.5
2023,85,467775.0,328949.6,208800.8,184695.6,24105.2,120399.2
2023,86,383042.0,238614.8,149233.0,130524.2,18708.8,89135.7
2023,88,62269.0,38324.4,24166.7,21149.1,3017.5,14114.7
2023,91,85056.0,50602.8,31762.2,27661.5,4100.8,18817.7
2023,94,56551.0,33527.0,20945.6,18225.3,2720.3,12583.7
2023,95,97616.0,58338.0,36833.3,32271.7,4561.6,21519.4
2023,97,46777.0,27835.2,17483.8,15227.4,2256.4,10349.5
2023,99,123304.0,73507.1,46191.1,40244.9,5946.3,27292.5
2024,5,6903721.0,5629352.3,3679743.8,3341030.5,338713.3,1954688.5
2024,8,2827124.0,2167131.8,1403253.3,1270884.3,132369.0,766549.2
2024,11,7929539.0,6137321.2,3933654.9,3549666.4,383988.5,2202683.3
2024,13,2264523.0,1669987.3,1018924.7,915139.5,103785.2,651284.6
2024,15,1311983.0,981122.8,593184.1,540944.5,52239.7,388432.8
2024,17,1046110.0,846348.1,498243.4,452338.3,45905.1,348690.7
2024,18,428162.0,305429.7,192477.1,165929.3,26547.8,113277.7
2024,19,1574506.0,1177289.7,838450.7,770215.3,68235.4,338887.9
2024,20,1395486.0,977798.7,593590.8,526248.7,67342.1,385156.6
2024,23,1914778.0,1416313.2,909244.5,823242.2,86002.2,508533.6
2024,25,3553293.0,2864046.1,1945044.2,1739562.4,205481.8,924042.1
2024,27,605478.0,383686.3,170767.7,141615.5,29152.2,213761.7
2024,41,1192273.0,862536.6,513750.3,465470.9,48279.4,350351.9
2024,44,1057252.0,691776.4,432298.8,380670.8,51627.9,260400.6
2024,47,1513782.0,1074769.6,651677.3,590202.0,61475.2,423439.9
2024,50,1145766.0,821130.1,527010.0,470324.9,56685.1,294187.7
2024,52,1709890.0,1271008.8,982290.6,918293.5,63997.1,288398.5
2024,54,1709570.0,1246854.3,750395.1,656824.0,93571.1,497017.2
2024,63,566048.0,473672.2,282826.2,248031.9,34794.3,191369.6
2024,66,973879.0,785265.4,468817.5,425603.9,43213.7,315946.6
2024,68,2376736.0,1845428.5,1189856.0,1061730.5,128125.5,656592.6
2024,70,1006044.0,729508.2,436307.0,386642.3,49664.7,293602.4
2024,73,1380948.0,1058563.7,621681.8,548368.1,73313.6,437110.3
2024,76,4647367.0,3608425.6,2344063.4,2067450.2,276613.2,1266026.7
2024,81,317398.0,200143.8,106280.6,90462.6,15818.1,94113.3
2024,85,475144.0,337537.6,217241.1,192681.7,24559.4,120799.6
2024,86,388716.0,244235.7,154781.1,135209.9,19571.2,89876.6
2024,88,62249.0,38573.6,24742.8,21669.5,3073.3,13843.1
2024,91,86318.0,51621.9,32980.5,28749.3,4231.2,18710.9
2024,94,57934.0,34446.4,21858.4,19016.0,2842.4,12651.5
2024,95,100497.0,60266.7,38711.9,33931.0,4780.9,21683.7
2024,97,47961.0,28658.0,18328.5,15971.4,2357.0,10387.2
2024,99,125477.0,75163.5,48076.4,41914.2,6162.2,27202.5
2025,5,6950463.2,5680154.4,3737843.8,3407065.2,330778.6,1953322.9
2025,8,2844061.4,2194987.5,1430689.0,1297764.0,132925.0,769856.9
2025,11,7981869.1,6166809.4,3982417.4,3603855.6,378561.8,2195739.8
2025,13,2279599.6,1680432.9,1009256.8,903747.4,105509.4,674679.2
2025,15,1322703.6,991098.2,605917.5,555967.8,49949.7,387374.7
2025,17,1054955.9,852577.2,506120.9,462243.0,43877.9,347912.0
2025,18,431589.1,307400.9,197264.8,171486.9,25777.9,111093.3
2025,19,1586493.0,1186100.5,861436.7,795135.5,66301.3,326621.6
2025,20,1404218.2,986858.5,603027.8,535634.5,67393.3,386406.5
2025,23,1928344.8,1430383.2,924524.5,839166.9,85357.6,509038.0
2025,25,3577589.1,2894174.1,1977472.9,1774063.1,203409.8,923169.3
2025,27,609586.3,388510.3,180463.5,151044.0,29419.6,209527.5
2025,41,1201186.8,874845.5,523130.6,474336.5,48794.1,354023.2
2025,44,1063165.3,699868.2,441163.0,394464.8,46698.2,260940.1
2025,47,1523358.0,1082586.9,654468.5,591949.3,62519.2,430197.0
2025,50,1153332.9,825237.2,531834.9,475974.4,55860.5,295210.1
2025,52,1723306.3,1281712.9,987163.1,925466.8,61696.3,296119.0
2025,54,1719377.5,1253659.4,760382.9,665528.8,94854.1,496561.6
2025,63,570449.6,477486.5,292660.9,259409.2,33251.6,186161.5
2025,66,980908.2,786482.7,473894.2,431699.4,42194.7,313614.0
2025,68,2392832.8,1861624.0,1207051.3,1079719.1,127332.2,659619.2
2025,70,1013241.5,734831.1,447054.7,396991.9,50062.8,289603.7
2025,73,1392509.7,1066585.2,637554.5,562044.0,75510.5,432171.7
2025,76,4681423.3,3635917.5,2374010.5,2104082.0,269928.5,1272897.6
2025,81,319168.9,201717.8,108956.0,93027.3,15928.6,93389.2
2025,85,478285.2,341412.3,222380.1,197930.5,24449.6,120014.6
2025,86,391253.6,247552.8,159217.6,139465.0,19752.6,89218.8
2025,88,62758.7,38954.3,25439.3,22372.3,3067.0,13657.3
2025,91,86881.0,52207.2,33888.2,29632.4,4255.8,18498.8
2025,94,58271.4,34845.6,22431.5,19559.2,2872.2,12526.9
2025,95,101401.7,61150.7,39856.6,35025.9,4830.7,21510.7
2025,97,48264.9,29031.7,18849.2,16462.6,2386.7,10280.2
2025,99,126223.6,76022.3,49379.4,43167.8,6211.6,26895.2
