date,year,month,dep_code,dep_name,population,pet,pea,employed,unemployed,inactive
2010-02-01,2010,2,66,Risaralda,901344.2,675304.6,470503.4,380326.3,90177.1,206181.5
2010-03-01,2010,3,66,Risaralda,901621.2,676207.1,461191.5,377428.5,83763.1,213698.0
2010-04-01,2010,4,66,Risaralda,901982.6,676946.1,474772.2,385215.5,89556.7,203401.2
2010-05-01,2010,5,66,Risaralda,902345.0,677654.8,467017.9,379992.6,87025.3,211204.9
2010-06-01,2010,6,66,Risaralda,902755.2,678671.9,468804.7,383248.5,85556.2,210027.0
2010-07-01,2010,7,66,Risaralda,903051.8,679850.3,470720.1,378941.3,91778.8,211667.7
2010-08-01,2010,8,66,Risaralda,903490.2,680866.8,464284.7,383450.8,80833.8,215238.5
2010-09-01,2010,9,66,Risaralda,903930.2,682224.5,469898.7,391527.3,78371.4,209915.4
2010-10-01,2010,10,66,Risaralda,904348.5,683335.4,472375.4,396452.5,75922.8,207779.0
2010-11-01,2010,11,66,Risaralda,904807.2,684349.7,472495.3,393360.6,79134.7,210412.2
2010-12-01,2010,12,66,Risaralda,905246.2,685521.7,468048.4,387809.6,80238.8,216919.9
2011-01-01,2011,1,66,Risaralda,905727.1,686597.7,476809.7,377356.4,99453.3,217033.6
2011-02-01,2011,2,66,Risaralda,906192.4,687585.7,471332.6,378124.1,93208.5,221644.9
2011-03-01,2011,3,66,Risaralda,906567.1,688562.7,466667.1,388923.2,77744.0,221553.4
2011-04-01,2011,4,66,Risaralda,907003.6,689460.5,468616.7,388535.9,80080.8,221727.9
2011-05-01,2011,5,66,Risaralda,907405.6,690259.4,475072.3,392195.2,82877.0,217214.4
2011-06-01,2011,6,66,Risaralda,907823.2,690859.7,470517.0,392083.3,78433.8,221227.8
2011-07-01,2011,7,66,Risaralda,908128.6,691395.4,475233.7,391803.2,83430.5,219009.9
2011-08-01,2011,8,66,Risaralda,908516.8,691743.4,466174.8,393099.3,73075.6,225072.2
2011-09-01,2011,9,66,Risaralda,908877.8,692015.8,474645.2,403878.7,70766.5,215942.7
2011-10-01,2011,10,66,Risaralda,909191.8,692363.3,490458.2,421707.7,68750.6,199282.3
2011-11-01,2011,11,66,Risaralda,909518.7,692649.7,483884.1,415598.4,68285.7,206227.6
2011-12-01,2011,12,66,Risaralda,909799.4,692770.3,478843.3,407931.0,70912.2,212553.6
2012-01-01,2012,1,66,Risaralda,910095.3,692825.6,485181.4,395857.9,89323.5,212837.2
2012-02-01,2012,2,66,Risaralda,910403.9,692831.8,486275.6,402126.2,84149.4,209971.6
2012-03-01,2012,3,66,Risaralda,910690.0,692934.3,482182.3,409636.9,72545.3,210208.3
2012-04-01,2012,4,66,Risaralda,911039.2,693166.7,483708.7,407708.2,76000.5,210071.7
2012-05-01,2012,5,66,Risaralda,911390.0,693365.5,485193.2,410145.0,75048.2,208541.0
2012-06-01,2012,6,66,Risaralda,911792.7,693655.6,485439.8,415776.4,69663.4,206969.0
2012-07-01,2012,7,66,Risaralda,912134.0,693974.9,477052.1,403341.4,73710.7,217266.0
2012-08-01,2012,8,66,Risaralda,912578.1,694175.1,475585.0,409933.0,65652.0,216892.1
2012-09-01,2012,9,66,Risaralda,913029.2,694553.4,469062.4,403820.6,65241.8,224313.8
2012-10-01,2012,10,66,Risaralda,913478.4,695131.1,475996.5,416346.4,59650.2,216129.9
2012-11-01,2012,11,66,Risaralda,913962.7,695644.1,468147.6,408107.7,60039.9,225444.8
2012-12-01,2012,12,66,Risaralda,914450.5,696094.0,469115.6,406460.0,62655.6,226112.5
2013-01-01,2013,1,66,Risaralda,914977.6,696745.2,468091.7,391665.4,76426.3,232329.6
2013-02-01,2013,2,66,Risaralda,915405.5,697345.3,464197.2,390793.3,73403.9,236590.2
2013-03-01,2013,3,66,Risaralda,915667.0,698094.6,454813.8,392623.0,62190.8,244509.4
2013-04-01,2013,4,66,Risaralda,915900.4,698797.6,459274.4,396397.7,62876.7,240661.5
2013-05-01,2013,5,66,Risaralda,916014.3,699420.8,464297.2,404708.0,59589.2,234836.0
2013-06-01,2013,6,66,Risaralda,916059.0,700123.7,456465.3,399884.0,56581.4,243757.9
2013-07-01,2013,7,66,Risaralda,915909.9,700736.2,460530.4,399847.4,60683.0,240989.2
2013-08-01,2013,8,66,Risaralda,915753.5,701762.6,460255.6,402641.1,57614.6,241212.0
2013-09-01,2013,9,66,Risaralda,915492.5,702755.6,456493.3,402267.8,54225.5,245318.8
2013-10-01,2013,10,66,Risaralda,915102.8,703756.1,466431.6,417198.7,49232.9,233174.0
2013-11-01,2013,11,66,Risaralda,914632.4,704641.1,458493.0,407265.4,51227.5,243533.7
2013-12-01,2013,12,66,Risaralda,914041.2,705610.1,459377.3,407961.2,51416.0,243201.5
2014-01-01,2014,1,66,Risaralda,920131.4,706565.8,464707.0,396013.5,68693.5,248030.2
2014-02-01,2014,2,66,Risaralda,919581.2,707511.8,463476.3,397554.0,65922.3,249227.1
2014-03-01,2014,3,66,Risaralda,919073.4,708425.1,461735.1,403250.0,58485.1,249594.2
2014-04-01,2014,4,66,Risaralda,918742.7,709307.6,468487.9,412366.0,56121.9,242068.8
2014-05-01,2014,5,66,Risaralda,918492.5,710321.5,468487.3,413892.3,54595.0,242273.4
2014-06-01,2014,6,66,Risaralda,918379.8,711233.6,472200.1,415364.7,56835.4,239491.9
2014-07-01,2014,7,66,Risaralda,918273.5,712301.4,467775.2,410030.5,57744.8,245095.8
2014-08-01,2014,8,66,Risaralda,918374.2,712807.1,473932.3,418769.0,55163.3,238495.4
2014-09-01,2014,9,66,Risaralda,918578.3,713280.6,472792.8,421285.8,51507.0,239609.5
2014-10-01,2014,10,66,Risaralda,918869.9,713823.3,484426.6,435020.1,49406.5,227346.2
2014-11-01,2014,11,66,Risaralda,919288.7,714504.7,476570.3,428500.6,48069.6,236401.3
2014-12-01,2014,12,66,Risaralda,919794.3,715205.5,470400.9,417762.8,52638.0,244992.0
2015-01-01,2015,1,66,Risaralda,920444.2,715852.2,470769.2,406648.7,64120.5,248036.2
2015-02-01,2015,2,66,Risaralda,921066.7,716519.2,471231.5,412748.5,58483.0,247154.0
2015-03-01,2015,3,66,Risaralda,921599.4,717278.3,470370.6,418653.1,51717.5,247470.5
2015-04-01,2015,4,66,Risaralda,922192.4,718096.1,479860.8,424166.4,55694.4,238873.3
2015-05-01,2015,5,66,Risaralda,922741.4,718928.9,476163.4,424287.8,51875.6,243006.0
2015-06-01,2015,6,66,Risaralda,923306.1,719731.6,473872.0,426705.0,47167.0,245580.7
2015-07-01,2015,7,66,Risaralda,923740.2,720487.8,472618.5,422139.6,50478.9,248256.7
2015-08-01,2015,8,66,Risaralda,924278.3,721179.2,476334.3,425526.9,50807.4,245202.1
2015-09-01,2015,9,66,Risaralda,924790.7,721901.7,476124.4,427080.4,49044.0,246091.5
2015-10-01,2015,10,66,Risaralda,925259.9,722745.5,488592.9,442160.0,46432.9,233173.6
2015-11-01,2015,11,66,Risaralda,925735.6,723490.8,481468.6,440800.7,40667.9,241135.7
2015-12-01,2015,12,66,Risaralda,926161.1,724286.7,478634.0,431995.5,46638.5,245833.5
2016-01-01,2016,1,66,Risaralda,926613.0,725082.2,478702.4,415172.3,63530.1,248399.4
2016-02-01,2016,2,66,Risaralda,927059.6,725839.2,476295.5,422942.1,53353.4,250759.9
2016-03-01,2016,3,66,Risaralda,927451.1,726569.4,471993.1,419231.5,52761.7,255973.8
2016-04-01,2016,4,66,Risaralda,927912.9,727308.2,482088.5,434646.8,47441.6,245588.5
2016-05-01,2016,5,66,Risaralda,928350.1,728092.9,474835.2,429135.7,45699.6,253885.6
2016-06-01,2016,6,66,Risaralda,928826.8,728910.2,482072.3,436569.5,45502.8,246926.7
2016-07-01,2016,7,66,Risaralda,929189.2,729608.3,474276.4,425331.4,48945.0,255682.4
2016-08-01,2016,8,66,Risaralda,929670.5,730062.4,479288.4,435194.0,44094.4,251009.9
2016-09-01,2016,9,66,Risaralda,930154.1,730595.3,477546.2,436061.6,41484.6,253536.0
2016-10-01,2016,10,66,Risaralda,930617.6,731139.3,491248.5,450292.4,40956.1,239934.2
2016-11-01,2016,11,66,Risaralda,931113.7,731758.5,485443.8,449538.4,35905.4,246967.7
2016-12-01,2016,12,66,Risaralda,931593.5,732307.7,482770.8,441555.7,41215.0,250074.0
2017-01-01,2017,1,66,Risaralda,932128.2,732900.0,478205.9,425177.5,53028.3,254345.1
2017-02-01,2017,2,66,Risaralda,932663.0,733417.3,479969.8,432267.8,47702.0,253480.6
2017-03-01,2017,3,66,Risaralda,933103.5,733965.8,476505.4,433977.1,42528.3,257989.2
2017-04-01,2017,4,66,Risaralda,933667.1,734507.4,486354.6,446859.2,39495.4,248752.9
2017-05-01,2017,5,66,Risaralda,934202.7,735111.1,481701.8,440035.2,41666.6,253609.5
2017-06-01,2017,6,66,Risaralda,934795.9,735687.5,489758.4,451546.7,38211.7,246348.9
2017-07-01,2017,7,66,Risaralda,935263.4,736281.9,479161.3,438058.5,41102.8,257004.4
2017-08-01,2017,8,66,Risaralda,935898.9,736777.1,482941.0,443555.3,39385.7,253939.7
2017-09-01,2017,9,66,Risaralda,936558.6,737325.6,479850.8,440749.0,39101.8,257730.9
2017-10-01,2017,10,66,Risaralda,937198.3,737927.2,489564.9,453160.5,36404.4,248862.4
2017-11-01,2017,11,66,Risaralda,937901.6,738500.0,483931.6,447850.4,36081.2,255396.2
2017-12-01,2017,12,66,Risaralda,938586.8,739111.1,481504.2,444966.1,36538.1,258473.8
2018-01-01,2018,1,66,Risaralda,939366.8,739758.7,473431.1,424209.9,49221.3,265061.6
2018-02-01,2018,2,66,Risaralda,940135.7,740425.1,472902.9,427652.6,45250.4,267129.4
2018-03-01,2018,3,66,Risaralda,940754.7,741142.0,473872.5,434419.8,39452.7,267841.4
2018-04-01,2018,4,66,Risaralda,941526.1,741864.2,482756.4,442874.0,39882.4,259224.7
2018-05-01,2018,5,66,Risaralda,942264.6,742612.4,479342.3,438919.0,40423.3,263302.5
2018-06-01,2018,6,66,Risaralda,943053.9,743475.7,481748.8,444162.8,37586.0,262129.7
2018-07-01,2018,7,66,Risaralda,943686.4,744220.8,477087.3,437210.9,39876.4,267075.2
2018-08-01,2018,8,66,Risaralda,944493.5,744944.3,480644.3,443312.0,37332.3,264838.6
2018-09-01,2018,9,66,Risaralda,945296.5,745692.9,481307.5,443316.2,37991.3,264940.7
2018-10-01,2018,10,66,Risaralda,946019.6,746474.7,485500.6,448789.5,36711.2,261904.9
2018-11-01,2018,11,66,Risaralda,946780.2,747388.0,474432.9,440347.6,34085.4,275255.2
2018-12-01,2018,12,66,Risaralda,947434.0,748252.1,487426.3,448820.1,38606.2,261492.3
2019-01-01,2019,1,66,Risaralda,948122.0,749190.1,474024.5,425020.0,49004.5,273150.8
2019-02-01,2019,2,66,Risaralda,948860.5,750004.6,479509.3,434240.1,45269.3,269506.1
2019-03-01,2019,3,66,Risaralda,949459.3,750791.3,477173.0,436041.9,41131.1,273922.2
2019-04-01,2019,4,66,Risaralda,950299.0,751612.6,472542.1,434152.0,38390.1,280398.2
2019-05-01,2019,5,66,Risaralda,951101.6,752430.8,476282.8,436810.8,39472.0,276731.5
2019-06-01,2019,6,66,Risaralda,952005.8,753210.5,481597.9,446477.7,35120.2,273536.6
2019-07-01,2019,7,66,Risaralda,952752.3,754128.3,474029.7,433806.8,40222.9,279907.4
2019-08-01,2019,8,66,Risaralda,953676.1,755075.1,472131.8,432224.5,39907.3,282791.4
2019-09-01,2019,9,66,Risaralda,954595.3,756038.3,475024.1,435952.8,39071.4,281079.4
2019-10-01,2019,10,66,Risaralda,955477.7,757125.1,485040.2,447091.9,37948.3,272183.7
2019-11-01,2019,11,66,Risaralda,956431.0,758321.3,482377.3,445741.3,36635.9,276667.3
2019-12-01,2019,12,66,Risaralda,957351.4,759501.2,479696.2,440915.9,38780.3,280236.2
2020-01-01,2020,1,66,Risaralda,958377.5,760585.0,472118.1,418508.4,53609.7,286419.1
2020-02-01,2020,2,66,Risaralda,959366.2,761913.0,476406.3,423292.4,53113.9,284167.7
2020-03-01,2020,3,66,Risaralda,960214.1,763121.3,448068.4,395009.7,53058.7,316067.3
2020-04-01,2020,4,66,Risaralda,961153.3,764217.1,394460.3,319263.2,75197.0,372835.0
2020-05-01,2020,5,66,Risaralda,962036.1,765076.8,419301.8,331460.6,87841.2,347871.6
2020-06-01,2020,6,66,Risaralda,962964.1,765847.2,436710.2,350356.7,86353.5,331430.0
2020-07-01,2020,7,66,Risaralda,963540.5,766521.6,431110.4,342174.6,88935.8,338761.8
2020-08-01,2020,8,66,Risaralda,964109.4,767479.0,446933.2,369157.0,77776.2,322490.1
2020-09-01,2020,9,66,Risaralda,964654.0,768113.5,452016.7,377889.7,74127.1,317236.7
2020-10-01,2020,10,66,Risaralda,965158.1,768517.8,468229.8,395743.1,72486.7,299309.6
2020-11-01,2020,11,66,Risaralda,965662.1,768732.5,458591.2,393644.1,64947.0,309699.2
2020-12-01,2020,12,66,Risaralda,966112.6,768933.4,458986.4,393770.2,65216.2,309038.3
2021-01-01,2021,1,66,Risaralda,966611.8,769098.5,445893.6,365838.4,80055.2,324131.9
2021-02-01,2021,2,66,Risaralda,967056.9,769151.2,457412.9,384434.2,72978.8,310775.6
2021-03-01,2021,3,66,Risaralda,967370.5,769263.9,449388.6,381648.1,67740.5,319599.3
2021-04-01,2021,4,66,Risaralda,967758.7,769494.8,444190.4,373891.9,70298.5,325680.5
2021-05-01,2021,5,66,Risaralda,968088.0,769815.6,446220.4,377088.6,69131.8,323364.2
2021-06-01,2021,6,66,Risaralda,968419.7,770143.2,443590.9,377646.2,65944.7,326529.9
2021-07-01,2021,7,66,Risaralda,968554.9,770552.0,441486.5,383246.6,58239.9,329018.1
2021-08-01,2021,8,66,Risaralda,968808.4,770845.9,442751.3,385541.7,57209.6,328024.6
2021-09-01,2021,9,66,Risaralda,969013.1,771217.2,439473.8,386961.7,52512.1,332550.2
2021-10-01,2021,10,66,Risaralda,969151.9,771697.9,447435.6,394124.4,53311.2,323953.9
2021-11-01,2021,11,66,Risaralda,969275.1,772214.7,448371.4,397297.5,51073.9,323850.0
2021-12-01,2021,12,66,Risaralda,969334.9,772838.5,450545.1,401452.0,49093.1,322385.2
2022-01-01,2022,1,66,Risaralda,969424.4,773515.1,451072.0,386526.1,64545.9,322480.5
2022-02-01,2022,2,66,Risaralda,969505.4,774275.0,462990.8,405030.1,57960.7,309652.8
2022-03-01,2022,3,66,Risaralda,969516.0,775129.3,458718.3,405195.8,53522.5,316038.5
2022-04-01,2022,4,66,Risaralda,969641.8,775893.6,459619.5,410637.0,48982.4,316453.1
2022-05-01,2022,5,66,Risaralda,969762.6,776873.9,461673.4,415195.6,46477.8,315396.2
2022-06-01,2022,6,66,Risaralda,969948.1,777965.2,461171.4,412501.1,48670.3,317068.6
2022-07-01,2022,7,66,Risaralda,970008.3,779001.2,460461.6,413474.5,46987.1,319162.0
2022-08-01,2022,8,66,Risaralda,970246.2,779961.4,460932.1,415822.4,45109.7,320096.1
2022-09-01,2022,9,66,Risaralda,970498.7,781126.6,466309.9,420513.5,45796.4,314885.1
2022-10-01,2022,10,66,Risaralda,970745.5,782154.2,466045.2,424968.1,41077.1,317108.2
2022-11-01,2022,11,66,Risaralda,971035.5,783037.5,462689.0,423079.8,39609.3,322627.6
2022-12-01,2022,12,66,Risaralda,971323.5,783965.6,465998.6,423069.5,42929.1,319363.5
2023-01-01,2023,1,66,Risaralda,971665.1,784809.8,461595.6,404951.5,56644.1,323479.6
2023-02-01,2023,2,66,Risaralda,971960.1,785449.6,466101.2,419131.5,46969.8,320524.7
2023-03-01,2023,3,66,Risaralda,972123.7,786021.2,471490.4,429842.9,41647.5,315597.9
2023-04-01,2023,4,66,Risaralda,972333.2,786589.4,473342.5,428897.0,44445.5,313330.1
2023-05-01,2023,5,66,Risaralda,972475.5,786985.2,468174.4,425513.3,42661.1,320031.6
2023-06-01,2023,6,66,Risaralda,972608.0,787173.2,472575.7,434420.3,38155.4,315795.1
2023-07-01,2023,7,66,Risaralda,972524.7,787300.0,475744.1,436477.6,39266.4,311557.5
2023-08-01,2023,8,66,Risaralda,972564.3,787364.6,473413.5,435555.8,37857.7,314473.3
2023-09-01,2023,9,66,Risaralda,972541.8,787246.0,471601.2,433862.6,37738.6,316413.0
2023-10-01,2023,10,66,Risaralda,972441.4,787055.5,470405.0,432610.9,37794.1,317498.0
2023-11-01,2023,11,66,Risaralda,972308.5,786880.4,470906.2,433677.2,37229.0,316665.9
2023-12-01,2023,12,66,Risaralda,972101.8,786540.1,468378.2,426750.4,41627.8,318505.2
2024-01-01,2024,1,66,Risaralda,971874.9,786212.6,462865.1,410179.8,52685.3,322985.5
2024-02-01,2024,2,66,Risaralda,971777.8,785906.5,467381.3,418009.7,49371.6,317821.9
2024-03-01,2024,3,66,Risaralda,971781.2,785522.5,468119.1,419997.2,48121.9,316682.9
2024-04-01,2024,4,66,Risaralda,971980.9,785280.7,468930.3,423307.0,45623.3,315641.4
2024-05-01,2024,5,66,Risaralda,972297.6,785024.3,470017.5,425706.3,44311.1,314104.8
2024-06-01,2024,6,66,Risaralda,972799.6,784897.8,466989.3,423159.3,43829.9,317451.2
2024-07-01,2024,7,66,Risaralda,973292.4,784764.2,470439.6,427907.0,42532.6,313188.2
2024-08-01,2024,8,66,Risaralda,974075.8,784700.1,473059.9,431534.5,41525.4,310219.0
2024-09-01,2024,9,66,Risaralda,974988.8,784751.5,466055.3,427528.8,38526.5,319057.0
2024-10-01,2024,10,66,Risaralda,976004.3,784927.5,469371.9,430683.8,38688.1,315455.0
2024-11-01,2024,11,66,Risaralda,977188.7,785350.8,468962.3,434497.2,34465.1,317091.5
2024-12-01,2024,12,66,Risaralda,978485.9,785846.8,473618.9,434736.0,38882.9,311661.1
2025-01-01,2025,1,66,Risaralda,979313.9,785974.6,470938.9,421511.0,49427.9,314143.4
2025-02-01,2025,2,66,Risaralda,980134.2,786209.3,476276.7,431944.1,44332.6,309542.4
2025-03-01,2025,3,66,Risaralda,980881.6,786534.9,477622.6,436242.5,41380.1,309292.3
2025-04-01,2025,4,66,Risaralda,981703.8,786712.7,471203.6,433929.3,37274.3,318447.5
2025-05-01,2025,5,66,Risaralda,982507.4,786982.1,473429.1,434870.3,38558.8,316644.6
1993-01-01,1993,1,68,Santander,1617270.3,1066956.9,753594.5,697879.7,55714.8,303984.7
1993-02-01,1993,2,68,Santander,1620096.5,1065591.5,781343.5,731212.6,50131.0,287710.5
1993-03-01,1993,3,68,Santander,1622195.1,1065232.0,792818.6,743712.5,49106.0,280669.0
1993-04-01,1993,4,68,Santander,1623722.3,1065279.4,783173.7,730952.1,52221.6,286554.6
1993-05-01,1993,5,68,Santander,1624646.4,1065986.7,776821.9,724326.3,52495.6,290665.0
1993-06-01,1993,6,68,Santander,1624774.8,1066640.6,769701.9,717121.8,52580.0,294703.2
1993-07-01,1993,7,68,Santander,1623776.2,1066868.1,755277.6,700201.2,55076.4,302121.8
1993-08-01,1993,8,68,Santander,1623691.0,1066669.5,777703.4,723772.6,53930.7,285012.2
1993-09-01,1993,9,68,Santander,1624373.2,1066072.7,789607.3,737387.6,52219.7,276051.6
1993-10-01,1993,10,68,Santander,1624066.2,1065464.8,803343.3,761585.5,41757.9,269008.4
1993-11-01,1993,11,68,Santander,1623350.3,1065466.6,816063.7,770770.1,45293.6,257115.9
1993-12-01,1993,12,68,Santander,1622608.3,1065857.9,812661.3,762952.8,49708.5,256710.1
1994-01-01,1994,1,68,Santander,1621912.2,1066295.1,790932.1,722543.0,68389.1,264263.2
1994-02-01,1994,2,68,Santander,1622667.5,1067245.3,800890.7,740786.7,60104.0,261002.0
1994-03-01,1994,3,68,Santander,1624318.5,1067937.3,807096.3,749958.5,57137.8,259096.9
1994-04-01,1994,4,68,Santander,1626870.9,1068676.4,814806.9,755721.0,59085.9,254942.2
1994-05-01,1994,5,68,Santander,1630079.5,1069663.7,813165.7,755360.6,57805.2,259016.9
1994-06-01,1994,6,68,Santander,1633597.3,1070551.1,793161.5,737137.5,56024.0,276489.9
1994-07-01,1994,7,68,Santander,1637106.5,1072051.8,783161.5,725862.9,57298.6,285640.6
1994-08-01,1994,8,68,Santander,1639844.4,1073245.2,779739.1,725492.2,54246.9,291280.3
1994-09-01,1994,9,68,Santander,1641778.2,1074400.2,783093.8,731779.4,51314.4,291434.6
1994-10-01,1994,10,68,Santander,1643216.5,1075715.1,798047.9,757933.8,40114.1,286151.4
1994-11-01,1994,11,68,Santander,1644444.1,1076719.1,799240.7,756178.8,43061.9,284587.7
1994-12-01,1994,12,68,Santander,1645942.0,1077718.1,816631.7,769247.3,47384.4,270748.2
1995-01-01,1995,1,68,Santander,1647621.7,1079297.3,777955.8,712332.3,65623.5,291560.0
1995-02-01,1995,2,68,Santander,1648458.5,1080840.5,790140.3,732202.1,57938.2,285613.1
1995-03-01,1995,3,68,Santander,1649250.0,1082279.1,810409.0,754395.4,56013.6,271562.6
1995-04-01,1995,4,68,Santander,1650030.2,1083556.5,814322.5,755385.1,58937.4,267475.2
1995-05-01,1995,5,68,Santander,1650433.3,1084552.3,823404.0,764182.3,59221.7,260766.6
1995-06-01,1995,6,68,Santander,1650606.8,1085527.3,838750.4,778981.4,59768.9,249851.2
1995-07-01,1995,7,68,Santander,1650400.2,1086008.0,836626.5,773328.1,63298.4,250693.7
1995-08-01,1995,8,68,Santander,1651839.4,1087987.3,830923.7,768934.4,61989.2,257359.2
1995-09-01,1995,9,68,Santander,1652344.3,1090401.5,826772.5,765886.8,60885.7,263084.4
1995-10-01,1995,10,68,Santander,1653501.2,1092263.2,825796.7,775089.2,50707.5,270352.0
1995-11-01,1995,11,68,Santander,1656416.2,1094016.0,814128.5,757573.2,56555.3,281400.0
1995-12-01,1995,12,68,Santander,1659698.7,1095576.7,795909.2,732177.5,63731.7,297239.6
1996-01-01,1996,1,68,Santander,1663494.4,1096699.8,802734.8,715099.3,87635.5,290532.6
1996-02-01,1996,2,68,Santander,1667757.0,1098372.1,820216.0,738345.6,81870.5,284507.3
1996-03-01,1996,3,68,Santander,1670327.5,1100405.8,806228.6,725231.3,80997.3,298083.2
1996-04-01,1996,4,68,Santander,1672024.0,1102762.7,798616.7,713216.0,85400.8,304214.8
1996-05-01,1996,5,68,Santander,1673472.4,1105242.6,797900.2,711405.1,86495.1,304998.5
1996-06-01,1996,6,68,Santander,1674530.4,1107819.7,797998.7,710819.1,87179.6,304080.6
1996-07-01,1996,7,68,Santander,1676880.4,1110529.8,822944.4,731540.1,91404.3,284443.1
1996-08-01,1996,8,68,Santander,1681244.5,1112434.0,840635.5,750845.9,89789.6,272051.7
1996-09-01,1996,9,68,Santander,1684679.7,1113481.8,859674.4,772099.5,87574.8,258465.3
1996-10-01,1996,10,68,Santander,1687028.3,1114725.7,878544.5,804522.3,74022.2,247363.1
1996-11-01,1996,11,68,Santander,1687652.4,1116294.6,886157.9,808151.9,78006.0,240295.9
1996-12-01,1996,12,68,Santander,1687930.6,1118404.5,887715.7,804628.0,83087.6,237954.2
1997-01-01,1997,1,68,Santander,1688665.5,1121106.6,868362.5,762290.0,106072.5,247754.8
1997-02-01,1997,2,68,Santander,1690083.6,1123215.3,857638.2,762965.8,94672.4,259659.1
1997-03-01,1997,3,68,Santander,1692603.1,1125275.3,850699.1,760083.0,90616.0,268539.9
1997-04-01,1997,4,68,Santander,1695394.1,1127295.8,847795.2,754943.0,92852.2,273862.4
1997-05-01,1997,5,68,Santander,1698106.7,1129108.8,856527.1,764422.4,92104.8,271690.3
1997-06-01,1997,6,68,Santander,1701159.2,1130940.6,863519.8,772083.9,91435.9,270985.6
1997-07-01,1997,7,68,Santander,1703145.5,1132730.3,845375.5,751477.7,93897.8,287316.3
1997-08-01,1997,8,68,Santander,1705252.3,1134826.1,846979.1,755442.0,91537.1,290428.1
1997-09-01,1997,9,68,Santander,1707733.7,1137108.2,849419.3,760091.4,89327.9,292966.2
1997-10-01,1997,10,68,Santander,1710267.9,1139944.0,845623.4,768849.6,76773.8,302039.5
1997-11-01,1997,11,68,Santander,1712917.1,1143407.0,840034.9,757834.5,82200.4,308401.0
1997-12-01,1997,12,68,Santander,1715263.4,1146475.3,829845.2,740723.7,89121.5,317300.6
1998-01-01,1998,1,68,Santander,1716792.6,1149264.6,818368.9,704579.2,113789.7,322898.5
1998-02-01,1998,2,68,Santander,1718047.3,1152287.9,820806.2,714494.6,106311.6,323876.7
1998-03-01,1998,3,68,Santander,1719473.7,1154620.4,849260.2,742953.8,106306.5,304008.5
1998-04-01,1998,4,68,Santander,1721326.2,1156492.1,886580.0,773769.6,112810.5,276632.8
1998-05-01,1998,5,68,Santander,1723378.8,1158403.5,890177.9,775256.4,114921.5,274859.1
1998-06-01,1998,6,68,Santander,1725789.8,1160578.2,896744.8,779531.1,117213.8,271232.2
1998-07-01,1998,7,68,Santander,1729005.5,1163859.2,895620.1,772281.5,123338.6,273351.2
1998-08-01,1998,8,68,Santander,1731825.6,1168580.8,873917.3,750950.4,122966.9,291480.9
1998-09-01,1998,9,68,Santander,1734193.7,1173141.0,862886.7,739844.3,123042.3,301958.6
1998-10-01,1998,10,68,Santander,1737210.1,1176890.3,867075.5,754658.3,112417.3,303524.8
1998-11-01,1998,11,68,Santander,1740540.6,1179336.0,871208.8,750410.0,120798.7,303322.9
1998-12-01,1998,12,68,Santander,1743943.1,1181703.8,903622.3,772370.1,131252.2,282895.3
1999-01-01,1999,1,68,Santander,1747369.6,1183895.1,941182.4,777616.1,163566.3,256744.0
1999-02-01,1999,2,68,Santander,1749822.6,1186347.9,925069.6,769767.0,155302.6,274336.0
1999-03-01,1999,3,68,Santander,1751625.7,1189791.9,902781.2,748035.3,154746.0,295478.9
1999-04-01,1999,4,68,Santander,1752729.1,1193626.8,866865.8,706706.8,160159.1,325695.8
1999-05-01,1999,5,68,Santander,1753274.5,1197371.3,856580.6,694231.8,162348.8,336870.2
1999-06-01,1999,6,68,Santander,1753501.6,1201072.2,848628.7,684322.4,164306.3,345643.1
1999-07-01,1999,7,68,Santander,1753648.1,1203587.2,857759.0,687634.8,170124.2,340646.9
1999-08-01,1999,8,68,Santander,1754338.1,1204391.2,882749.4,712443.4,170306.0,323975.8
1999-09-01,1999,9,68,Santander,1755637.5,1205616.7,892448.8,722969.9,169478.9,318415.5
1999-10-01,1999,10,68,Santander,1757321.2,1207473.8,901026.9,744402.4,156624.5,314507.5
1999-11-01,1999,11,68,Santander,1759170.0,1210008.9,912360.4,749507.2,162853.2,306582.8
1999-12-01,1999,12,68,Santander,1760769.1,1212560.6,903291.1,733248.8,170042.3,313405.7
2000-01-01,2000,1,68,Santander,1762185.8,1214984.9,874424.4,679038.7,195385.7,333150.1
2000-02-01,2000,2,68,Santander,1764357.5,1216936.1,893087.6,707446.4,185641.2,321023.8
2000-03-01,2000,3,68,Santander,1766575.5,1218253.2,913665.9,731421.3,182244.6,306879.9
2000-04-01,2000,4,68,Santander,1768809.3,1219459.7,920989.3,736654.1,184335.2,301993.6
2000-05-01,2000,5,68,Santander,1771411.8,1220467.8,921283.2,739664.5,181618.7,302788.1
2000-06-01,2000,6,68,Santander,1774257.6,1221128.9,914159.1,736250.5,177908.6,309203.8
2000-07-01,2000,7,68,Santander,1777507.8,1222017.7,904257.0,726924.5,177332.5,317564.2
2000-08-01,2000,8,68,Santander,1781037.4,1223847.9,900391.5,730341.5,170049.9,322138.8
2000-09-01,2000,9,68,Santander,1784632.1,1225070.9,904456.4,742316.4,162140.0,320884.8
2000-10-01,2000,10,68,Santander,1787210.9,1225862.0,903080.2,761381.6,141698.6,324551.3
2000-11-01,2000,11,68,Santander,1788370.8,1225941.3,899626.0,759292.0,140334.1,327251.2
